customer_id,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes
3407-JMJQQ,True,True,True,True,False,True,True
6252-DFGTK,False,True,False,True,True,False,False
8645-KOMJQ,False,False,True,True,True,True,True
0289-IVARM,False,True,True,True,False,False,False
9761-XUJWD,False,False,True,False,True,False,True
4057-FKCZK,True,False,False,False,False,True,False
4291-TPNFG,False,True,True,True,True,False,True
6087-YPWHO,False,True,True,True,True,False,False
2237-ZFSMY,True,True,False,True,True,True,False
1818-ESQMW,True,False,False,True,True,False,True
4871-JTKJF,True,False,False,False,False,False,False
1415-YFWLT,True,False,False,False,False,True,True
7401-RUBNK,True,True,False,False,False,False,False
8661-BOYNW,False,True,False,True,True,True,True
6711-VTNRE,True,False,False,True,True,False,True
4815-GBTCD,False,False,False,False,False,False,False
0980-PVMRC,False,False,True,False,False,True,True
7233-DRTRF,True,False,True,True,False,True,True
3500-RMZLT,True,True,False,True,True,False,True
3873-NFTGI,False,False,True,False,False,False,False
1162-ECVII,True,False,True,True,True,True,True
7048-GXDAY,True,True,True,False,False,True,True
8571-ZCMCX,False,True,True,True,False,True,True
1169-WCVAK,True,True,True,False,True,False,False
4548-SDBKE,True,False,False,False,False,True,False
8066-POXGX,False,False,False,False,False,False,True
7129-CAKJW,True,False,False,True,False,False,False
8695-ARGXZ,True,False,False,False,False,False,False
3570-YUEKJ,False,False,True,False,False,False,False
4143-OOBWZ,True,False,True,False,False,False,False
1697-NVVGY,False,True,False,True,False,True,False
2419-FSORS,True,False,True,True,True,True,True
8132-YPVBX,True,False,True,False,False,False,True
9102-IAYHT,True,False,False,False,False,False,True
6754-LZUKA,False,False,True,True,False,True,True
3422-LYEPQ,True,False,False,False,False,False,False
8099-MZPUJ,True,True,True,True,True,True,True
2642-DTVCO,True,False,False,False,False,False,True
0374-IOEGQ,False,False,False,False,False,False,False
4361-JEIVL,False,False,False,False,False,False,False
3197-NNYNB,True,False,True,True,False,True,True
3396-DKDEL,True,True,True,True,True,True,True
1752-OZXFY,False,True,False,False,False,True,False
9112-WSNPU,True,False,False,False,False,False,False
5321-NTRKC,False,False,True,True,False,True,True
1363-TXLSL,True,False,False,False,False,False,False
9507-EXLTT,True,False,False,False,False,True,False
3161-GETRM,True,False,False,True,False,False,True
6933-VLYFX,False,True,False,True,True,True,True
9846-GKXAS,True,False,False,False,False,True,True
6017-PPLPX,True,False,False,False,False,False,False
4976-LNFVV,False,False,True,True,False,False,False
5055-MGMGF,True,True,False,True,False,True,True
2969-QWUBZ,False,False,True,False,False,True,True
9822-BIIGN,False,True,False,False,True,False,True
2077-MPJQO,True,False,False,False,False,False,False
1534-OULXE,False,True,False,False,False,False,False
7136-RVDTZ,False,False,False,False,False,True,True
2971-SGAFL,False,True,False,True,False,True,True
1480-IVEVR,True,False,False,True,False,False,False
2905-KFQUV,True,False,False,False,False,False,False
4581-SSPWD,True,False,False,False,False,False,False
3370-HXOPH,True,False,False,False,False,False,False
9391-YZEJW,True,False,False,False,False,True,True
9958-MEKUC,True,True,True,True,True,False,True
6927-WTFIV,True,False,False,False,False,False,False
4118-CEVPF,True,True,True,True,True,True,True
3398-ZOUAA,True,False,False,False,False,False,False
9114-VEPUF,True,True,True,False,False,False,True
7876-BEUTG,False,False,False,False,False,False,False
2338-BQEZT,False,True,False,False,False,False,False
9873-MNDKV,False,False,False,False,False,False,False
0378-NHQXU,True,False,False,True,False,True,False
2194-IIQOF,False,True,True,True,True,True,True
4512-ZUIYL,True,False,False,False,False,False,False
9584-EXCDZ,True,False,False,False,False,False,False
7969-AULMZ,True,False,False,False,False,True,True
9214-EKVXR,False,False,False,False,False,False,False
3410-MHHUM,True,False,True,True,False,False,True
0733-VUNUW,False,True,False,False,False,False,False
4550-EVXNY,True,False,False,False,False,False,False
2122-YWVYA,True,True,False,False,False,False,False
2968-SSGAA,True,False,False,True,False,True,True
2296-DKZFP,False,True,True,True,False,False,True
4844-JJWUY,True,False,True,False,False,False,True
6777-TGHTM,True,True,False,True,False,True,True
6603-YRDCJ,False,True,True,False,True,False,False
3538-WZPHD,False,False,True,False,False,False,False
3229-USWAR,False,True,False,True,True,True,True
4785-QRJHC,False,False,True,True,True,True,True
4316-XCSLJ,False,True,False,False,False,False,False
8610-WFCJF,True,False,False,False,False,True,True
9693-XMUOB,False,False,True,False,False,True,True
0383-CLDDA,False,True,False,True,True,True,True
4905-JEFDW,False,False,False,True,False,True,False
2709-UQGNP,False,True,False,False,False,False,False
7881-INRLC,True,False,True,False,False,True,True
8033-ATFAS,False,False,False,True,False,True,False
9943-VSZUV,True,False,False,False,False,False,False
0117-LFRMW,False,True,True,True,False,False,False
6172-FECYY,True,False,False,False,False,True,False
7054-ENNGU,False,False,True,False,False,False,False
1455-HFBXA,True,True,False,True,True,False,False
9402-CXWPL,True,False,True,False,False,True,True
1628-BIZYP,True,False,True,False,False,False,True
1965-AKTSX,True,False,True,False,False,False,False
0082-LDZUE,False,False,False,False,False,False,False
5343-SGUBI,True,False,True,False,False,False,False
0856-NAOES,False,False,False,True,False,True,False
1976-AZZPJ,False,True,True,False,False,False,False
7248-VZQLC,True,False,True,True,False,False,False
6156-UZDLF,True,True,False,True,True,False,False
3099-OONVS,False,True,False,False,True,False,False
5183-KLYEM,True,True,True,True,True,True,True
6625-IUTTT,False,True,False,True,False,False,True
9355-NPPFS,True,False,False,False,False,False,True
0068-FIGTF,False,False,True,True,True,True,True
5965-GGPRW,True,True,False,True,False,True,True
8035-PWSEV,True,False,False,True,True,False,True
1840-BIUOG,False,False,True,False,True,True,False
1356-MKYSK,False,True,False,True,True,True,True
5828-DWPIL,True,True,True,True,False,False,False
8398-TBIYD,True,True,False,False,True,False,False
0011-IGKFF,True,False,True,True,False,True,True
4192-GORJT,True,False,False,True,False,True,True
6496-SLWHQ,True,False,True,True,False,True,True
9912-GVSEQ,True,False,True,True,False,False,True
2931-FSOHN,False,False,True,False,False,True,False
5383-MMTWC,True,False,False,False,False,False,True
9971-ZWPBF,True,False,True,True,True,True,True
4712-AUQZO,False,True,False,True,False,False,False
9711-FJTBX,True,False,True,True,True,False,False
2908-ZTPNF,False,False,True,False,True,False,False
7240-ETPTR,False,False,False,True,False,True,True
2202-CUYXZ,True,False,False,True,False,True,False
5995-OIGLP,False,True,False,False,True,False,False
8421-WZOOW,True,False,True,True,True,True,False
6261-RCVNS,False,True,True,True,True,False,True
1414-YADCW,True,True,True,False,True,False,False
8756-RDDLT,False,False,True,False,True,False,True
2862-PFNIK,False,False,False,False,False,False,False
5816-QVHRX,True,False,False,False,True,True,True
6888-SBYAI,False,True,False,False,False,False,False
7395-XWZOY,False,True,True,True,True,True,False
7169-YWAMK,False,True,True,False,True,True,False
3640-PHQXK,True,False,False,True,False,False,True
6877-LGWXO,True,False,False,False,False,False,True
6859-RKMZJ,False,False,False,False,False,True,False
2957-JIRMN,True,False,False,False,False,True,False
2049-BAFNW,False,False,False,True,True,False,False
3842-QTGDL,True,True,True,False,False,False,False
7163-OCEQI,False,False,False,True,True,True,True
9782-LGXMC,False,True,False,True,True,False,False
5975-BAICR,False,True,False,True,False,False,True
8019-ENHXU,True,False,True,True,True,False,True
5167-GBFRE,False,False,False,False,False,False,False
9033-EOXWV,False,False,False,False,True,True,True
4673-KKSLS,True,True,False,True,True,False,False
4853-OITSN,True,True,False,False,False,False,True
1324-NLTJE,False,False,False,False,True,False,False
2324-EFHVG,True,False,True,True,False,True,True
1522-VVDMG,True,False,True,False,True,True,False
6907-CQGPN,False,False,True,False,True,False,False
0239-OXEXL,True,True,True,False,False,False,False
7049-GKVZY,False,True,True,False,True,True,True
0212-ISBBF,False,False,True,False,False,True,True
9185-TQCVP,True,False,False,False,False,False,True
3585-YNADK,False,False,True,True,True,True,False
5271-DBYSJ,True,False,False,False,False,False,True
5567-WSELE,True,False,False,False,False,True,True
1472-TNCWL,True,False,True,False,False,True,True
8063-RJYNF,True,True,False,False,False,True,True
0687-ZVTHB,False,True,True,True,False,False,True
2080-GKCWQ,True,False,True,False,False,False,False
9661-ACXBS,True,True,False,True,False,True,True
2193-SFWQW,True,True,True,True,True,True,True
3462-BJQQA,True,False,True,False,False,True,False
6733-LRIZX,True,True,False,True,True,True,True
4367-NHWMM,False,False,False,False,False,False,False
3727-RJMEO,True,False,False,False,False,True,False
3779-OSWCF,False,True,True,True,True,True,True
6736-DHUQI,True,True,True,True,False,False,False
3915-ODIYG,False,True,True,False,False,False,True
1360-RCYRT,False,False,False,False,True,False,False
2724-FJDYW,False,False,False,True,True,True,True
6646-VRFOL,True,False,True,True,False,True,True
5685-IIXLY,True,False,True,False,False,False,True
5671-UUNXD,True,False,False,False,True,True,True
0956-ACVZC,True,False,False,True,False,True,True
2325-NBPZG,True,True,False,False,False,False,False
4250-ZBWLV,True,False,True,True,True,True,True
4482-FTFFX,False,False,False,True,True,False,False
0440-MOGPM,False,False,True,True,False,True,True
0020-JDNXP,False,True,False,True,True,True,True
5095-AESKG,True,False,True,False,False,False,True
2887-JPYLU,False,False,False,False,False,False,False
1871-MOWRM,True,True,False,False,True,False,False
9714-EDSUC,True,True,True,False,True,False,True
2027-OAQQC,False,False,False,True,False,True,True
0282-NVSJS,False,False,False,False,True,False,False
9090-SGQXL,True,False,True,True,False,True,True
6595-YGXIT,True,False,True,False,False,True,False
9835-ZIITK,True,False,True,True,True,True,True
8008-ESFLK,True,True,True,True,True,True,True
7537-CBQUZ,True,True,True,True,False,True,True
1555-DJEQW,True,True,True,True,True,True,True
5649-TJHOV,False,False,False,False,False,False,True
0519-XUZJU,True,False,False,False,False,False,False
6338-AVWCY,False,False,False,True,False,True,False
1689-YQBYY,True,False,False,False,False,False,False
2959-FENLU,True,False,False,True,False,False,True
0708-LGSMF,False,True,False,False,False,False,True
9253-QXKBE,True,False,False,False,False,True,True
0487-RPVUM,True,True,False,True,True,True,False
2516-XSJKX,False,True,True,False,True,True,True
9445-SZLCH,True,False,True,True,False,True,False
6599-SFQVE,False,False,False,False,False,False,True
8331-ZXFOE,False,True,True,True,True,False,False
4003-FUSHP,False,False,False,False,True,True,False
0356-ERHVT,False,False,False,False,False,False,False
7325-ENZFI,False,True,True,False,True,False,False
4884-ZTHVF,True,False,True,False,False,True,False
3920-HIHMQ,False,False,False,False,False,False,False
3055-OYMSE,True,False,True,False,False,False,False
7568-PODML,False,False,False,False,False,True,True
5349-IECLD,True,False,False,True,False,True,True
1397-XKKWR,False,True,False,True,False,False,False
3945-GFWQL,False,False,False,False,False,False,False
8097-OMULG,False,False,True,True,True,True,True
6013-BHCAW,False,False,False,True,True,True,True
0401-WDBXM,True,True,False,True,False,True,True
3797-VTIDR,False,False,False,False,False,False,False
5081-NWSUP,False,False,True,False,True,False,True
2580-ATZSQ,False,True,True,True,False,False,False
8085-MSNLK,True,True,True,True,True,True,True
9691-HKOVS,False,True,True,True,True,True,True
9881-VCZEP,False,False,True,False,False,False,False
9526-BIHHD,False,True,False,False,False,False,False
8757-TFHHJ,False,True,False,False,False,False,False
4523-WXCEF,True,False,True,False,False,True,True
5119-KEPFY,True,False,False,False,False,True,True
8364-TRMMK,False,False,False,False,False,False,False
0916-KNFAJ,False,True,False,True,False,False,True
8319-QBEHW,False,False,True,False,False,True,False
3063-QFSZL,False,False,False,False,False,False,True
8775-LHDJH,True,False,True,False,False,True,False
9625-QNLUX,True,True,True,True,False,True,True
3097-NQYSN,True,False,False,False,False,True,False
4024-CSNBY,True,True,True,True,True,False,False
7110-BDTWG,False,False,False,True,True,False,True
9605-WGJVW,True,False,False,False,False,False,False
9114-DPSIA,False,True,True,True,True,False,True
4700-UBQMV,False,True,False,False,False,True,True
3565-UNOCC,True,False,False,True,False,True,True
4627-MIHJH,True,True,False,True,True,True,True
9795-NREXC,False,True,False,True,True,True,True
9249-FXSCK,True,True,True,False,True,True,True
5493-SDRDQ,False,True,False,True,False,False,False
4819-HJPIW,False,False,False,False,False,False,False
8654-DHAOW,False,False,True,False,False,False,False
5438-QMDDL,False,False,True,False,False,False,True
9812-GHVRI,True,False,False,False,False,False,True
5553-AOINX,True,False,True,True,False,True,True
1228-ZLNBX,True,False,False,False,False,False,False
4226-KKDON,False,False,True,False,True,True,False
3831-YCPUO,True,True,True,True,True,True,True
7445-WMRBW,False,False,True,True,True,True,False
9924-JPRMC,True,True,True,True,True,True,True
0080-EMYVY,False,False,True,False,False,False,False
6218-KNUBD,False,False,True,False,False,True,False
0623-EJQEG,True,True,False,False,True,False,True
7153-CHRBV,False,True,False,True,True,False,False
0871-URUWO,True,False,False,True,False,True,True
9190-MFJLN,True,False,False,True,False,True,True
6198-PNNSZ,True,True,True,True,False,True,True
3317-VLGQT,True,False,False,False,False,False,True
4132-POCZS,False,True,False,False,False,False,True
5614-DNZCE,False,True,True,True,True,False,False
1095-JUDTC,True,False,True,False,True,True,False
3896-RCYYE,False,False,False,True,True,True,True
9638-JIQYA,False,False,False,False,False,False,False
3258-SANFR,False,False,False,False,False,False,False
3726-TBHQT,True,True,True,True,True,True,True
0870-VEMYL,False,True,False,False,True,False,False
4833-QTJNO,True,True,True,False,False,False,False
5385-SUIRI,True,True,False,True,False,True,True
3982-XWFZQ,False,False,False,False,False,False,False
2322-VCZHZ,True,True,True,False,False,False,True
5010-IPEAQ,False,True,True,True,True,True,False
4009-ALQFH,True,False,True,True,False,True,True
6383-ZTSIW,True,True,True,False,False,True,True
8990-YOZLV,False,True,True,False,True,False,False
3069-SSVSN,False,False,False,False,False,False,False
5222-IMUKT,True,False,False,False,False,True,True
3627-FCRDW,True,False,False,False,False,False,False
7562-GSUHK,True,False,True,True,False,False,True
8901-UPRHR,True,False,True,True,True,True,True
0118-JPNOY,True,True,False,False,False,True,False
0725-CXOTM,False,True,False,True,True,True,True
4343-EJVQB,True,True,False,False,False,False,False
9000-PLFUZ,False,False,True,False,False,True,True
3427-GGZZI,True,False,True,False,False,False,True
7779-ORAEL,False,True,False,True,True,False,True
0644-OQMDK,True,False,False,False,False,False,False
4077-CROMM,True,False,False,True,True,True,True
3154-CFSZG,True,True,False,True,False,False,True
2868-MZAGQ,True,False,False,False,False,False,True
4847-QNOKA,False,False,False,False,False,False,False
1658-XUHBX,True,False,False,True,False,False,True
6379-RXJRQ,True,False,False,False,False,False,False
2378-HTWFW,True,True,False,False,False,False,True
8650-RHRKE,False,False,False,True,False,False,False
4377-VDHYI,True,True,True,False,False,False,True
0475-RIJEP,True,False,True,False,False,False,False
1260-TTRXI,False,False,False,False,False,False,True
6328-ZPBGN,True,False,False,False,False,True,True
0201-MIBOL,True,True,False,False,False,True,True
4937-QPZPO,True,False,False,True,False,True,True
2925-VDZHY,False,True,True,True,True,True,True
6981-TDRFT,False,False,False,True,True,True,True
3413-CSSTH,False,False,False,True,False,False,False
8033-VCZGH,True,True,False,True,False,True,True
4789-KWMXN,True,True,False,True,True,True,True
4718-WXBGI,False,True,True,True,True,True,True
2867-UIMSS,True,False,False,False,False,False,True
8495-PRWFH,False,False,False,True,False,False,False
0439-IFYUN,True,False,True,False,False,False,False
5716-LIBJC,True,False,True,True,False,True,True
2868-LLSKM,True,False,True,False,True,False,False
8111-RKSPX,True,False,False,False,False,False,False
2988-QRAJY,True,True,True,True,False,True,True
1585-MQSSU,False,False,False,False,True,False,False
2856-NNASM,True,False,False,False,False,True,True
6458-CYIDZ,True,True,True,False,False,False,False
8559-CIZFV,False,True,True,False,True,True,False
1090-PYKCI,True,True,True,True,True,True,False
3058-WQDRE,False,False,False,False,False,False,False
7547-EKNFS,True,False,True,True,False,True,False
2279-AXJJK,True,False,True,False,True,False,True
6769-DYBQN,True,True,False,False,False,False,True
0909-SELIE,False,True,True,True,True,False,True
3417-TSCIC,False,False,False,False,False,False,False
1042-HFUCW,False,False,True,False,True,False,False
4439-JMPMT,True,False,False,False,True,True,False
6537-OTKMY,False,False,False,True,False,True,True
2446-BEGGB,True,False,True,False,False,True,True
7162-WPHPM,False,True,True,True,True,False,False
1599-MMYRQ,True,True,True,False,False,False,False
8821-KVZKQ,False,False,True,True,True,True,True
1496-GGSUK,False,False,False,False,False,False,False
6434-TTGJP,False,True,True,True,True,False,True
0130-SXOUN,True,False,True,False,False,False,True
2575-GFSOE,True,False,False,False,False,False,False
2330-PQGDQ,True,False,True,False,True,False,False
1452-UZOSF,True,True,True,True,True,True,False
2842-JTCCU,False,False,False,False,False,False,False
8597-CTXVJ,False,True,True,False,True,False,False
6631-HMANX,False,False,True,True,True,True,True
3296-SILRA,True,False,True,False,False,False,False
9681-OXGVC,True,False,False,True,False,True,True
5180-UCIIQ,False,True,False,False,False,False,True
1932-UEDCX,True,False,True,False,False,True,True
7153-OANIO,True,False,False,False,False,False,False
5188-HGMLP,True,False,False,False,False,False,False
0665-XHDJU,True,False,True,False,False,True,True
6521-YYTYI,True,False,False,False,False,True,True
8878-HMWBV,False,False,False,True,False,False,False
8265-HKSOW,True,True,True,True,True,False,True
3544-FBCAS,False,True,True,True,False,True,True
5331-RGMTT,True,False,False,True,False,True,True
4759-PXTAN,False,False,True,False,True,True,True
7054-DMVAS,False,True,True,False,False,True,False
3428-MMGUB,True,False,False,True,False,True,False
6549-BTYPG,False,False,True,True,True,True,True
7823-JSOAG,True,False,False,False,False,False,False
3705-RHRFR,True,True,False,False,False,True,True
9074-KGVOX,False,True,False,False,False,True,False
6128-DAFVY,False,False,False,False,False,True,True
9933-QRGTX,True,True,False,False,True,True,True
4476-OSWTN,True,True,False,True,True,True,True
3751-KTZEL,False,False,False,False,False,False,True
1977-STDKI,True,False,True,False,False,False,False
2661-GKBTK,False,False,True,False,True,True,True
0458-HEUZG,False,False,False,True,True,False,False
0824-VWDPO,True,True,True,False,False,False,True
8409-WQJUX,False,False,False,True,True,True,True
2578-JQPHZ,True,False,False,True,True,True,True
3278-FSIXX,False,False,False,False,False,False,False
5813-UECBU,True,False,True,True,False,False,False
0328-GRPMV,True,False,False,False,False,False,False
2946-KIQSP,False,False,False,True,True,False,False
6726-WEXXK,True,True,False,True,False,False,False
4636-OLWOE,False,False,True,True,True,False,False
4342-HENTK,True,False,False,False,False,False,False
4685-ERGHK,True,False,False,False,False,True,False
0885-HMGPY,False,True,True,True,True,False,False
7208-PSIHR,True,False,False,True,True,True,True
4012-ZTHBR,False,False,False,False,False,False,False
0489-WMEMG,False,False,False,False,True,False,False
6956-SMUCM,True,True,False,True,False,True,True
2985-FMWYF,True,False,False,False,False,True,True
2812-ENYMO,False,True,False,False,True,True,True
3223-WZWJM,True,False,False,False,False,False,True
3422-GALYP,True,False,True,False,False,False,False
9053-JZFKV,True,True,True,True,True,True,True
2530-ENDWQ,True,False,False,False,False,True,True
2890-WFBHU,False,True,True,True,True,False,True
0327-WFZSY,True,False,False,True,False,True,True
4023-RTIQM,False,True,True,True,False,False,True
0864-FVJNJ,True,True,True,True,True,True,True
7356-IWLFW,True,False,True,False,False,False,False
9541-PWTWO,False,False,False,True,True,True,True
7872-RDDLZ,False,False,True,False,False,False,False
9250-WYPLL,True,False,False,False,False,False,False
6308-CQRBU,True,False,True,True,True,True,True
2754-XBHTB,True,False,False,False,False,True,False
1597-LHYNC,True,True,True,False,False,False,True
0186-CAERR,True,True,True,True,True,True,True
5442-BHQNG,True,False,False,False,False,False,False
5872-OEQNH,False,True,False,True,False,False,True
3162-KKZXO,True,False,False,True,False,True,True
7055-VKGDA,True,True,True,False,True,True,True
0754-UKWQP,True,False,False,True,False,True,True
8873-GLDMH,True,False,False,False,False,False,False
5696-JVVQY,False,True,True,True,False,False,True
7493-TPUWZ,True,False,True,False,False,False,False
8904-OPDCK,False,False,False,False,False,False,False
8845-LWKGE,False,False,False,True,True,True,False
8752-STIVR,True,False,False,False,False,True,False
0691-NIKRI,True,False,False,True,True,True,True
5022-JNQEQ,True,False,False,False,True,False,False
4558-FANTW,True,True,False,False,True,True,False
3249-VHRIP,False,False,True,True,False,False,True
3736-BLEPA,True,False,True,False,True,True,False
4701-LKOZD,False,True,True,True,True,True,True
6603-QWSPR,True,False,True,True,True,True,True
9921-QFQUL,True,False,False,True,False,False,True
1929-ZCBHE,False,True,False,True,True,False,False
4378-MYPGO,True,True,True,True,False,True,True
8651-ENBZX,True,False,False,True,True,True,True
4129-LYCOI,True,False,True,False,True,True,True
7798-JVXYM,False,False,False,False,True,True,True
8647-SDTWQ,True,False,False,False,False,False,False
2696-ECXKC,True,True,False,False,False,True,True
7623-TRNQN,False,False,False,False,True,False,False
3323-CPBWR,True,False,False,True,True,True,False
9330-IJWIO,True,True,False,False,False,True,True
3384-CTMSF,True,False,True,True,False,True,True
9286-DOJGF,True,False,False,False,False,False,False
6048-QBXKL,False,False,True,False,False,False,False
9661-MHUMO,False,False,False,False,True,False,False
7718-RXDGG,True,False,False,False,False,False,False
1025-FALIX,True,False,False,False,False,False,False
1842-EZJMK,True,False,True,False,True,True,True
2347-WKKAE,True,True,False,True,False,False,True
8735-DCXNF,False,True,False,False,True,False,False
3214-IYUUQ,True,True,True,False,True,False,True
1936-UAFEH,True,True,True,False,True,True,True
3587-PMCOY,True,True,False,True,False,True,True
8079-XRJRS,True,True,True,True,False,False,False
1027-LKKQQ,False,True,False,True,True,True,True
7148-XZPHA,True,False,True,False,True,False,False
5309-TAIKL,False,False,False,True,True,False,True
6856-RAURS,True,False,False,False,False,False,False
8778-LMWTJ,True,True,False,False,False,False,False
8884-ADFVN,True,False,False,True,False,True,True
2845-KDHVX,False,False,True,True,True,False,True
0848-SOMKO,False,True,False,True,True,False,True
2720-WGKHP,True,False,False,False,False,True,True
6734-FQAJX,True,True,True,False,True,True,True
2869-ADAWR,True,False,True,False,False,True,False
0943-ZQPXH,True,False,False,True,False,True,True
9894-EZEWG,True,False,True,False,False,False,False
7851-FLGGQ,False,False,True,False,True,False,True
0637-UBJRP,True,True,False,False,False,False,True
0940-OUQEC,True,False,True,False,False,False,False
2378-VTKDH,True,False,True,True,False,True,True
8608-OZTLB,False,True,True,True,True,True,False
2335-GSODA,False,True,False,True,True,False,False
0702-PGIBZ,True,False,True,False,False,True,True
6656-GULJQ,False,True,False,True,True,True,True
9853-JFZDU,False,False,True,False,True,False,False
6994-FGRHH,True,False,True,True,True,True,True
4000-VGMQP,False,False,True,True,False,True,True
3999-WRNGR,False,False,True,False,False,True,True
3466-RITXD,True,True,True,False,False,True,False
2680-XKKNJ,False,True,True,False,True,False,False
3058-HJCUY,True,False,False,True,True,True,True
2974-GGUXS,True,False,True,False,False,True,False
7994-XIRTR,False,False,False,True,True,False,True
3259-FDWOY,True,False,True,True,False,True,True
2101-RANCD,True,False,False,False,False,False,False
7921-BEPCI,False,True,True,False,False,False,False
0807-ZABDG,False,True,False,False,True,False,False
8510-TMWYB,False,False,True,True,False,False,False
3258-ZKPAI,True,True,True,True,True,True,True
1428-IEDPR,True,True,False,True,True,True,True
5298-GSTLM,True,True,False,False,False,True,True
4450-YOOHP,False,False,False,True,False,True,True
6728-CZFEI,False,False,False,False,False,True,False
5748-RNCJT,True,False,False,True,True,True,True
6121-TNHBO,False,True,True,True,True,True,False
5119-NZPTV,True,False,False,False,False,False,False
6519-ZHPXP,True,True,True,True,True,True,True
7739-LAXOG,True,False,False,True,False,False,True
8224-UAXBZ,False,True,True,False,False,True,False
9610-WCESF,False,True,False,False,True,True,False
9776-CLUJA,True,True,False,False,False,False,False
2486-WYVVE,False,False,False,True,True,True,True
3865-ZYKAD,True,True,True,False,False,False,False
1422-DGUBX,True,False,False,False,True,False,False
2999-AANRQ,False,True,True,False,True,True,False
8668-KNZTI,False,True,False,True,False,False,False
6034-ZRYCV,False,False,True,True,False,True,True
9746-YKGXB,False,True,False,True,False,False,True
3926-YZVVX,False,False,False,False,True,False,False
2079-FBMZK,True,False,False,False,False,False,False
6332-FBZRI,False,True,True,True,True,False,False
8221-EQDGL,False,True,True,True,False,False,False
6608-QQLVK,False,False,False,True,False,False,False
0298-XACET,False,False,True,True,True,True,False
7560-QJAVJ,False,True,False,True,True,True,True
3551-HUAZH,True,False,False,False,False,False,False
9137-UIYPG,True,True,False,True,True,True,True
2809-ZMYOQ,True,False,False,True,False,True,True
5084-OOVCJ,False,True,False,False,True,False,False
0254-WWRKD,False,False,True,False,False,False,False
6302-JGYRJ,False,False,True,False,True,True,True
5339-PXDVH,True,True,False,False,False,True,False
2205-LPVGL,True,True,True,False,True,False,False
8782-NUUOL,False,True,False,True,True,True,True
3685-YLCMQ,True,False,False,True,True,True,True
4868-AADLV,True,True,True,True,True,True,True
9529-OFXHY,True,True,False,False,False,True,False
8634-MPHTR,True,False,False,True,False,True,True
2669-QVCRG,True,True,False,False,False,False,False
2478-EEWWM,False,False,False,False,False,True,True
9174-IHETN,True,False,False,False,False,False,False
2233-TXSIU,False,True,False,True,False,True,False
9644-UMGQA,False,True,False,False,False,False,False
3256-EZDBI,False,False,True,False,False,False,False
8761-NSOBC,True,False,True,False,True,True,True
0419-YAAPX,True,False,True,False,False,True,False
8413-VONUO,True,False,True,False,False,True,True
0872-CASZJ,False,True,False,False,True,False,True
4726-DLWQN,False,True,True,False,False,True,False
3094-JOJAI,True,False,False,False,False,False,False
9494-MRNYX,True,False,False,False,False,False,False
2599-CZABP,False,False,False,False,False,False,False
4544-RXFMG,False,False,False,False,False,False,False
1150-FTQGN,True,True,True,False,False,True,False
9223-UCPVT,True,False,False,True,False,True,True
5448-VWNAM,False,True,True,False,True,True,False
1177-XZBJL,False,True,True,False,True,False,False
3518-FSTWG,True,True,True,True,False,True,True
9330-VOFSZ,True,False,True,True,True,True,True
4351-QLCSU,False,False,False,False,False,True,False
0939-EREMR,False,False,False,True,True,False,False
9389-ACWBI,True,False,False,False,False,False,False
5419-JPRRN,True,False,False,True,False,True,True
3644-QXEHN,True,False,False,True,False,True,True
2911-IJORQ,False,True,True,True,True,True,True
5921-NGYRH,True,True,False,False,False,False,False
2100-BDNSN,False,False,False,True,True,True,False
5998-DZLYR,True,False,True,False,True,False,True
0488-GSLFR,True,False,False,False,False,False,False
9728-FTTVZ,True,False,False,False,False,False,False
6576-FBXOJ,False,False,False,True,True,True,True
4310-KEDTB,False,False,False,True,False,False,False
7254-IQWOZ,True,False,False,False,False,False,False
2474-BRUCM,True,True,False,False,False,True,True
4062-HBMOS,True,False,True,True,False,True,True
0742-NXBGR,True,False,True,True,False,False,False
9236-NDUCW,False,True,False,False,True,False,False
4753-PADAS,True,False,True,True,False,True,True
6103-QCKFX,False,True,False,False,True,False,False
7781-EWARA,False,False,True,True,True,True,True
6110-OHIHY,True,False,False,False,False,True,False
7018-FPXHH,False,True,True,True,False,False,False
5889-LFOLL,True,False,False,False,False,False,True
5708-EVONK,True,True,True,False,False,False,True
8708-XPXHZ,True,False,False,False,False,True,True
0616-ATFGB,False,False,False,False,False,False,False
0572-ZJKLT,True,True,False,True,True,False,True
5135-RDDQL,False,True,False,False,False,False,False
1353-LJWEM,False,False,True,True,True,False,False
1794-SWWKL,False,False,False,True,True,False,False
6166-YIPFO,False,True,True,True,True,True,True
7016-BPGEU,False,False,False,False,False,False,False
6876-ADESB,False,False,False,True,False,False,False
9332-GYWLO,False,False,False,False,False,True,False
1963-SVUCV,False,False,False,False,False,False,False
4184-VODJZ,True,False,True,False,False,False,True
0220-EBGCE,True,False,False,True,False,False,True
7233-IOQNP,False,True,False,False,True,False,False
2834-JKOOW,False,True,True,True,True,False,False
2754-VDLTR,True,False,False,False,False,True,True
3190-XFANI,True,False,False,False,True,True,True
7551-DACSP,False,False,True,True,False,False,False
7235-NXZCP,True,False,False,False,False,False,False
0230-UBYPQ,False,True,False,False,True,False,False
4923-ADWXJ,False,False,True,False,True,False,True
1104-TNLZA,True,False,True,False,True,True,True
5195-KPUNQ,True,True,True,False,True,False,True
