customer_id,begin_date,end_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
3803-KMQFW,2252,1,20.55,20.55,False,False,False,False,False,True
6804-GDMOI,426,1,106.6,6428.4,False,True,True,False,True,False
2990-OGYTD,273,0,86.15,5883.85,False,True,False,False,False,False
6646-JPPHA,1887,0,78.85,1043.8,False,False,False,False,True,False
9572-MTILT,457,1,106.75,6252.9,False,False,True,False,True,False
7658-UYUQS,1673,0,86.55,1857.25,False,False,False,False,False,False
7880-XSOJX,2191,0,42.4,146.4,False,False,False,False,False,True
9611-CTWIH,2191,1,89.45,240.45,False,False,True,False,True,False
4589-IUAJB,182,0,24.25,1724.15,False,True,False,False,False,False
0329-GTIAJ,2099,1,97.9,315.3,False,False,True,False,True,False
8746-BFOAJ,1673,0,20.5,429.55,True,False,False,False,False,False
8457-XIGKN,1704,0,19.6,356.15,False,False,True,True,False,False
6072-NUQCB,1643,0,20.25,488.25,True,False,False,False,False,False
6629-CZTTH,2252,1,55.7,55.7,False,False,True,False,False,True
8838-GPHZP,396,0,20.6,1298.7,False,True,True,False,False,True
8750-QWZAJ,182,0,19.8,1378.75,False,True,False,False,False,False
5364-EVNIB,1887,1,79.8,973.45,False,False,True,False,True,False
6918-UMQCG,2161,0,80.2,384.25,False,False,False,False,True,False
0675-NCDYU,123,0,116.4,8543.25,False,True,True,True,False,False
6339-DKLMK,1918,0,31.65,389.95,False,False,True,False,True,False
1346-PJWTK,457,0,94.15,5731.85,False,False,False,True,False,False
5088-QZLRL,2283,0,20.65,20.65,False,False,False,False,True,False
8023-QHAIO,608,0,76.85,4275.75,False,False,True,False,False,False
4397-FRLTA,2191,0,20.15,84.5,False,False,False,False,False,True
3057-VJJQE,1247,0,55.25,1924.1,False,True,False,False,False,True
5087-SUURX,1734,1,39.05,669.85,False,False,True,False,True,False
2302-OUZXB,123,0,82.15,5784.3,False,True,False,False,False,False
8133-ANHHJ,822,0,103.0,5166.2,True,False,False,False,False,False
2270-CHBFN,974,0,95.1,4060.55,False,False,True,True,False,False
0013-EXCHZ,2161,1,83.9,267.4,False,False,True,False,False,True
5982-FPVQN,1188,0,95.15,3532.85,False,False,True,False,True,False
9107-UKCKY,457,0,79.8,4914.8,True,False,True,False,True,False
4654-ULTTN,182,0,74.8,5315.8,False,True,True,True,False,False
5550-VFRLC,2252,1,69.85,69.85,False,False,True,False,True,False
5546-BYZSM,1066,0,20.45,775.6,False,False,False,False,True,False
1492-KGETH,182,0,78.35,5445.95,True,False,False,False,False,False
4929-BSTRX,2222,1,53.55,53.55,False,False,True,False,False,True
4163-HFTUK,761,0,19.1,1007.8,True,False,False,False,True,False
8215-NGSPE,1035,0,20.0,833.55,False,True,False,False,False,True
2225-ZRGSG,123,1,93.9,6579.05,False,True,False,False,False,False
8859-YSTWS,853,0,19.95,1004.5,True,False,False,False,False,False
5271-YNWVR,212,1,113.15,7856.0,False,True,True,False,True,False
7601-DHFWZ,853,0,24.0,1183.05,False,True,False,True,False,False
2657-ALMWY,1400,1,84.95,2169.75,False,False,False,False,True,False
6330-JKLPC,1949,1,80.5,896.9,False,False,True,False,False,False
4667-OHGKG,2222,1,19.3,19.3,False,False,True,False,False,True
1998-VHJHK,1492,0,19.15,501.35,True,False,False,False,False,True
1707-HABPF,913,0,91.3,4126.35,True,False,True,False,False,False
1660-HSOOQ,2161,1,49.65,49.65,False,False,True,False,False,True
7253-UVNDW,853,1,54.35,2460.15,False,True,False,True,False,False
0487-VVUVK,1553,0,19.15,477.6,False,False,True,False,False,True
7228-OMTPN,2130,1,88.45,370.65,False,False,True,False,True,False
5063-IUOKK,1918,0,19.75,265.75,False,True,False,False,False,True
4508-OEBEY,1369,0,75.5,2424.45,True,False,True,True,False,False
0027-KWYKW,1612,0,83.75,1849.95,False,False,True,False,True,False
2308-STERM,2252,0,19.4,61.05,False,False,False,False,False,True
5982-XMDEX,335,0,26.5,1698.55,False,True,False,False,False,False
6284-AHOOQ,1553,1,90.5,1910.6,False,False,True,False,False,False
6051-PTVNS,638,0,19.15,998.1,True,False,False,True,False,False
2344-JMOGN,1918,1,94.85,890.6,False,False,True,False,False,True
3799-ISUZQ,2069,1,69.95,529.5,False,False,True,False,False,False
2877-VDUER,1247,0,40.9,1383.6,True,False,False,False,False,True
9152-AMKAK,2130,0,80.25,493.4,False,True,True,False,False,True
1794-HBQTJ,2252,1,48.6,48.6,False,False,True,True,False,False
9432-VOFYX,1796,0,70.8,1207.0,False,False,True,False,True,False
8049-WJCLQ,2008,0,60.2,563.5,False,False,False,False,False,True
6586-PSJOX,1857,0,55.2,864.55,True,False,False,True,False,False
2460-FPSYH,1035,1,55.8,2109.35,False,False,True,False,True,False
9705-ZJBCG,1918,0,54.15,701.05,True,False,False,False,False,False
4818-DRBQT,1308,1,80.15,2265.25,False,False,True,False,False,False
1320-HTRDR,2191,1,75.5,220.6,False,False,True,False,True,False
6847-KJLTS,547,0,100.4,5749.8,False,False,True,False,False,False
9670-BPNXF,943,0,62.55,2796.45,True,False,True,True,False,False
3913-FCUUW,123,0,70.45,5165.7,False,True,True,False,False,False
3301-VKTGC,243,0,85.5,5696.6,True,False,True,False,False,False
1493-AMTIE,2191,1,20.2,20.2,False,False,True,False,False,False
9555-SAHUZ,1157,0,54.5,2076.05,False,False,False,False,True,False
0816-TSPHQ,2252,0,20.75,44.2,False,False,False,False,False,True
9932-WBWIK,1977,0,20.35,215.25,False,False,False,False,False,True
4619-EVPHY,1704,0,91.0,1859.5,True,False,True,False,False,False
5286-YHCVC,123,0,104.8,7470.1,False,True,True,False,False,False
6424-ELEYH,2161,1,74.75,229.5,False,False,True,True,False,False
4391-RESHN,1522,1,104.05,2470.1,False,False,True,False,False,True
9115-YQHGA,1096,0,51.1,2092.9,False,False,True,False,True,False
4462-CYWMH,426,0,89.8,5629.55,False,False,True,False,False,False
8963-MQVYN,1643,0,20.55,469.85,False,False,True,False,True,False
2458-EOMRE,1977,0,64.05,733.95,False,False,False,False,False,False
9334-GWGOW,2099,0,74.85,485.25,False,False,True,False,True,False
6821-BUXUX,1796,1,96.65,1244.5,False,False,True,False,True,False
5028-HTLJB,2252,1,20.05,20.05,False,False,False,False,False,True
9801-GDWGV,1096,1,103.45,3994.45,False,False,True,False,True,False
6542-LWGXJ,2222,0,25.0,78.25,False,False,False,False,False,True
5567-GZKQY,547,0,20.3,1131.5,False,True,False,True,False,False
1222-LRYKO,2130,0,26.35,184.05,False,False,False,False,False,True
2320-JRSDE,2252,1,19.9,19.9,False,False,True,False,True,False
2087-QAREY,1643,0,54.7,1178.75,False,False,True,False,False,True
0601-WZHJF,1857,1,46.35,667.7,False,False,False,False,True,False
4423-JWZJN,365,0,90.25,5629.15,True,False,False,True,False,False
5143-WMWOG,2252,1,19.95,19.95,False,False,False,False,True,False
6490-FGZAT,2130,0,20.65,109.3,False,False,False,False,False,True
5393-RXQSZ,2252,1,79.6,79.6,False,False,False,False,True,False
7452-FOLON,1127,0,25.45,958.45,True,False,False,False,False,False
2320-TZRRH,1704,0,19.5,403.15,True,False,False,False,False,True
0231-LXVAP,2222,1,75.9,75.9,False,False,True,False,True,False
9444-JTXHZ,2161,1,76.2,76.2,False,False,False,False,True,False
4942-VZZOM,365,0,66.15,4392.5,True,False,True,True,False,False
5510-BOIUJ,2191,1,19.25,19.25,False,False,False,False,False,True
7502-BNYGS,913,0,69.1,3168.0,False,False,True,True,False,False
4291-HYEBC,1461,0,39.1,1096.6,True,False,True,False,True,False
6147-CBCRA,1308,0,20.05,669.45,False,False,False,False,False,True
6047-SUHPR,1127,0,59.8,2343.85,True,False,False,False,True,False
4471-KXAUH,913,1,84.3,3588.4,False,False,True,False,True,False
9752-ZNQUT,2283,0,48.6,48.6,False,False,True,False,True,False
7638-QVMVY,2069,1,79.0,522.95,False,False,True,False,True,False
1576-PFZIW,182,0,105.35,7511.9,False,True,False,True,False,False
5666-MBJPT,335,0,25.1,1725.0,False,True,True,False,False,False
7312-XSBAT,2283,0,49.75,49.75,False,False,False,False,True,False
3096-GKWEB,1765,0,94.75,1691.9,False,False,True,False,True,False
2371-JQHZZ,1584,0,93.0,2248.05,False,False,True,False,True,False
0674-GCDXG,396,0,71.9,4479.2,False,True,True,False,False,False
1121-QSIVB,974,0,77.55,3471.1,True,False,True,False,False,True
4396-KLSEH,2191,0,19.85,63.0,False,False,True,False,True,False
3244-DCJWY,2191,1,70.25,70.25,False,False,True,False,True,False
2824-MYYBN,1188,0,95.25,3314.15,False,False,True,False,True,False
0875-CABNR,1918,1,84.6,865.55,False,False,True,True,False,False
6345-HOVES,1278,0,25.05,852.7,False,False,True,False,False,False
8318-LCNBW,1247,0,53.15,1930.9,True,False,False,True,False,False
6469-QJKZW,2191,0,20.15,91.4,False,False,False,False,True,False
0147-ESWWR,1127,0,101.25,3949.15,False,False,True,False,True,False
1217-VASWC,1004,0,100.55,4304.0,True,False,True,False,False,False
7812-FZHPE,1704,1,24.1,409.9,False,False,False,False,False,True
6370-ZVHDV,457,0,25.3,1554.9,False,True,False,False,False,False
5915-DGNVC,822,0,71.8,3472.05,True,False,False,False,True,False
6260-XLACS,2191,0,19.7,117.8,True,False,False,False,False,True
3566-CAAYU,365,0,49.85,3210.35,False,True,False,False,True,False
4983-CCWMC,2222,0,69.6,207.4,False,False,True,False,False,True
9103-CXVOK,2283,0,19.75,19.75,False,False,False,False,True,False
2896-TBNBE,1096,0,80.8,3132.75,True,False,False,False,True,False
4797-AXPXK,2252,1,60.0,60.0,False,False,True,False,True,False
5229-PRWKT,1977,1,86.55,649.65,False,False,True,False,True,False
6982-UQZLY,2191,1,20.85,20.85,False,False,True,False,False,True
2522-WLNSF,1278,0,64.2,2106.3,True,False,False,False,False,False
3841-CONLJ,2283,0,35.0,35.0,False,False,False,False,True,False
5057-LCOUI,1096,1,50.75,2011.4,False,False,True,False,True,False
0193-ESZXP,426,1,105.5,6205.5,True,False,True,True,False,False
4475-NVTLU,943,0,19.2,903.7,False,True,False,False,True,False
4369-HTUIF,2099,1,85.15,503.6,False,False,True,False,False,False
9386-LDCZR,1004,0,90.65,3882.3,True,False,True,True,False,False
9585-KKMFD,1066,0,20.0,879.8,False,True,True,False,False,True
5399-ZIMKF,2161,0,74.65,383.65,False,False,True,False,True,False
0336-KXKFK,123,0,61.2,4390.25,False,True,True,True,False,False
5619-XZZKR,2191,0,19.95,68.2,True,False,False,False,False,True
3948-FVVRP,2038,0,54.8,452.8,False,False,False,False,False,True
5327-XOKKY,123,0,73.45,5329.0,False,True,True,True,False,False
0983-TATYJ,1308,0,51.45,1758.9,True,False,True,False,False,True
1813-JYWTO,123,0,80.45,5737.6,False,True,False,False,False,False
0156-FVPTA,1553,1,54.2,1152.7,False,False,True,False,True,False
1984-FCOWB,123,1,109.5,7674.55,True,False,True,False,True,False
0654-HMSHN,1553,1,104.4,2157.95,False,False,False,False,True,False
6719-OXYBR,1857,0,85.3,1219.85,False,False,False,False,True,False
3312-ZWLGF,1431,0,79.3,2414.55,False,False,True,False,True,False
6476-YHMGA,1857,0,76.5,1155.6,False,False,False,False,False,False
5287-QWLKY,123,1,105.1,7548.1,False,False,True,True,False,False
0795-XCCTE,123,0,25.4,1809.35,False,True,False,False,False,False
0168-XZKBB,1734,0,86.85,1564.4,False,False,True,False,True,False
3785-NRHYR,2283,0,19.65,19.65,False,False,False,False,False,True
5196-SGOAK,2252,1,75.7,75.7,False,False,True,False,True,False
4537-DKTAL,2252,0,45.55,84.4,False,False,False,False,True,False
7072-MBHEV,1977,0,78.1,864.85,False,False,True,True,False,False
5602-BVFMK,1949,0,19.3,228.75,True,False,False,False,False,True
6297-NOOPG,182,0,110.5,7752.05,False,True,True,False,True,False
1891-UAWWU,1643,1,90.8,1951.0,False,False,False,False,True,False
8204-TIFGJ,1612,0,20.3,470.6,False,False,True,False,False,False
8050-DVOJX,822,0,81.35,4060.9,False,True,False,True,False,False
6108-OQZDQ,2130,1,97.95,384.5,False,False,True,False,True,False
0363-QJVFX,1278,1,108.15,3432.9,False,False,True,True,False,False
8903-XEBGX,2252,0,55.3,108.65,False,False,True,False,True,False
8169-SAEJD,212,0,56.55,3952.65,False,True,False,True,False,False
9840-DVNDC,2008,1,80.5,463.05,False,False,True,True,False,False
1089-XZWHH,1584,0,19.7,494.05,False,True,True,False,False,True
2325-WINES,1339,0,104.05,3416.85,True,False,True,True,False,False
6064-ZATLR,1492,0,52.85,1498.65,False,True,False,False,False,False
3096-JRDSO,1431,1,104.3,2867.75,False,False,True,False,False,False
7824-PANSQ,547,0,80.65,4807.35,False,False,False,False,False,False
8042-JVNFH,2222,1,71.35,71.35,False,False,True,False,False,True
9648-BCHKM,1765,0,24.65,471.35,False,True,True,True,False,False
2888-ADFAO,882,0,21.3,1041.8,False,True,True,False,False,False
8707-HOEDG,182,0,110.2,7689.8,False,True,True,False,True,False
3374-LXDEV,1796,1,89.4,1132.35,False,False,False,False,True,False
4072-IPYLT,1219,0,51.05,1815.0,False,False,False,True,False,False
7167-PCEYD,273,0,19.8,1311.3,False,True,True,False,False,True
4936-YPJNK,2008,0,19.9,199.45,False,False,True,False,False,True
1580-BMCMR,1734,0,87.3,1637.3,False,False,True,False,True,False
4817-KEQSP,151,0,19.85,1326.35,False,True,False,False,False,False
6408-WHTEF,123,0,89.4,6376.55,False,True,True,False,False,True
9251-AWQGT,853,0,20.0,935.9,False,True,False,False,False,True
8749-CLJXC,2283,0,20.05,20.05,False,False,False,False,False,True
7989-VCQOH,1765,0,83.25,1611.15,False,False,False,False,True,False
5049-GLYVG,2161,1,20.6,20.6,False,False,False,False,False,True
4199-QHJNM,273,0,102.9,6989.7,False,True,False,False,False,False
8882-TLVRW,212,0,39.1,2779.5,False,True,False,False,False,True
5883-GTGVD,1704,1,99.95,1931.75,False,False,True,False,True,False
5135-GRQJV,123,0,114.5,8331.95,False,True,True,False,False,True
2384-OVPSA,1157,0,20.2,735.9,False,True,False,False,False,True
1371-WEPDS,1096,0,55.8,2283.3,True,False,False,False,True,False
3580-GICBM,457,0,24.2,1445.2,False,True,True,False,False,True
4817-QRJSX,1977,1,81.0,818.05,False,False,True,True,False,False
9730-DRTMJ,1339,0,72.8,2333.05,True,False,True,True,False,False
4686-UXDML,1673,0,99.85,1992.55,False,False,True,True,False,False
3349-ANQNH,516,0,99.5,5890.0,True,False,True,False,True,False
2398-YPMUR,1796,1,70.15,916.75,False,False,True,False,True,False
0932-YIXYU,882,0,20.25,1029.8,False,True,False,True,False,False
7480-SPLEF,212,0,26.0,1796.55,False,True,True,False,False,False
7636-XUHWW,2252,0,19.9,33.7,False,False,True,True,False,False
1431-CYWMH,1643,0,19.05,454.05,False,False,False,False,False,False
5937-EORGB,1857,0,96.5,1392.25,False,False,True,False,True,False
6349-JDHQP,700,0,19.85,1049.6,False,True,False,True,False,False
5539-HIVAK,1461,0,25.7,734.6,False,False,False,False,False,True
5847-MXBEO,1643,0,20.3,475.1,True,False,False,False,False,True
9985-MWVIX,2191,1,70.15,70.15,False,False,True,False,False,True
4583-PARNH,1826,0,91.55,1540.05,False,False,True,False,True,False
1116-FRYVH,853,0,39.4,1978.65,False,True,False,False,False,True
1421-HCERK,1400,0,105.7,3181.8,False,False,True,False,False,False
9633-XQABV,2222,0,70.25,229.7,False,False,True,False,True,False
0716-BQNDX,577,0,93.75,5625.55,False,True,False,False,True,False
1265-XTECC,123,1,96.55,6581.9,True,False,True,True,False,False
1183-CANVH,1612,0,60.0,1347.15,True,False,False,False,False,False
1972-XMUWV,335,0,59.8,3808.2,False,True,True,True,False,False
8679-LZBMD,974,0,90.65,3974.15,True,False,True,False,False,False
3407-JMJQQ,151,0,109.0,7661.8,False,True,True,False,False,False
6252-DFGTK,1188,0,68.1,2479.25,True,False,False,True,False,False
1539-LNKHM,1949,0,20.4,266.6,False,False,False,False,False,True
8645-KOMJQ,212,0,81.95,5601.4,False,True,True,False,False,False
0289-IVARM,1247,0,60.55,1982.6,False,False,False,False,True,False
9761-XUJWD,2161,0,65.6,339.9,False,False,True,False,False,False
4057-FKCZK,547,0,82.5,4828.05,False,True,False,False,False,False
4291-TPNFG,123,0,82.3,5980.55,False,True,True,False,False,False
6087-YPWHO,123,0,68.15,4808.7,False,True,False,False,False,True
3090-QFUVD,2283,0,20.3,20.3,False,False,False,True,False,False
2237-ZFSMY,1066,1,95.55,3692.85,True,False,True,False,True,False
1722-LDZJS,700,0,20.2,1068.15,True,False,False,True,False,False
1818-ESQMW,1492,0,89.2,2383.6,False,False,True,False,True,False
4871-JTKJF,2222,1,69.65,69.65,False,False,True,False,True,False
1415-YFWLT,2252,1,89.3,89.3,False,False,True,False,True,False
7401-RUBNK,1765,0,74.8,1438.05,False,False,False,False,True,False
0506-YLVKJ,913,0,20.2,917.45,False,True,True,False,False,True
8661-BOYNW,123,0,84.4,6096.45,False,True,True,True,False,False
6711-VTNRE,1127,1,87.55,3078.1,False,False,True,False,True,False
4815-GBTCD,2191,0,25.15,99.95,False,False,True,False,True,False
2805-AUFQN,1553,0,19.8,475.2,False,True,False,True,False,False
0980-PVMRC,1096,0,50.85,2036.55,False,False,True,False,True,False
7233-DRTRF,396,0,102.4,6444.05,False,False,True,False,True,False
3500-RMZLT,1765,1,96.3,1426.75,False,False,True,False,False,True
3873-NFTGI,1887,0,55.5,767.55,False,False,True,True,False,False
1162-ECVII,123,0,109.75,7932.5,False,True,True,False,False,False
7048-GXDAY,1127,0,106.4,4040.65,False,False,True,False,True,False
8571-ZCMCX,882,0,60.0,2768.65,False,True,True,True,False,False
1169-WCVAK,1734,0,88.8,1672.35,False,False,True,True,False,False
4548-SDBKE,2069,1,85.2,474.8,False,False,True,False,True,False
8066-POXGX,1857,1,35.1,446.1,False,False,True,False,True,False
7129-CAKJW,1796,0,80.05,1345.65,False,False,False,False,False,False
8695-ARGXZ,1278,0,75.55,2425.4,False,False,True,False,True,False
3570-YUEKJ,1035,0,49.55,2077.95,False,False,True,False,True,False
4143-OOBWZ,2038,1,81.3,416.3,False,False,True,False,True,False
1555-HAPSU,151,0,23.9,1663.5,False,True,False,True,False,False
1697-NVVGY,1734,0,66.4,1286.05,False,False,False,False,False,False
7854-EKTJL,2130,1,19.6,35.85,False,False,True,False,True,False
8464-EETCQ,577,0,18.8,1094.35,False,True,False,True,False,False
2419-FSORS,123,0,108.4,7719.5,False,True,True,False,True,False
8132-YPVBX,2130,0,85.95,514.6,False,False,True,False,False,True
9102-IAYHT,1673,1,85.45,1451.6,False,False,True,False,True,False
6754-LZUKA,457,0,80.9,4932.5,False,True,False,False,False,False
3422-LYEPQ,2191,1,71.0,71.0,False,False,True,False,True,False
8099-MZPUJ,853,0,111.8,5443.65,False,True,False,True,False,False
0787-LHDYT,1826,0,20.6,330.25,False,False,True,True,False,False
2642-DTVCO,1918,1,85.05,746.5,False,False,True,False,True,False
0374-IOEGQ,2222,0,44.6,122.7,False,False,False,False,True,False
4361-JEIVL,2222,1,44.4,44.4,False,False,True,False,True,False
3197-NNYNB,335,0,105.1,6631.85,False,True,False,True,False,False
3396-DKDEL,182,0,115.15,8250.0,False,True,True,True,False,False
1752-OZXFY,488,0,59.8,3561.15,True,False,True,False,False,True
9066-QRSDU,212,0,26.3,1763.55,True,False,True,False,True,False
9112-WSNPU,1247,0,70.55,2419.0,False,False,False,False,True,False
9867-NNXLC,1643,0,20.05,470.2,False,False,True,False,False,True
5321-NTRKC,304,0,79.85,5234.95,False,True,False,False,False,False
1363-TXLSL,2222,1,70.3,70.3,False,False,True,False,True,False
9507-EXLTT,2161,1,79.35,79.35,False,False,True,False,False,False
3161-GETRM,1278,0,90.05,3097.0,False,False,True,True,False,False
0402-OAMEN,123,0,24.45,1709.1,False,True,False,False,False,False
6933-VLYFX,1369,0,59.95,1848.8,True,False,False,False,True,False
6754-WKSHP,1400,0,25.35,723.3,True,False,False,False,False,False
9846-GKXAS,1977,1,90.8,809.75,False,False,True,False,False,False
6017-PPLPX,1612,1,70.45,1470.95,False,False,True,False,True,False
4976-LNFVV,1734,0,34.3,577.15,False,False,True,True,False,False
5055-MGMGF,335,0,105.05,6914.95,False,False,True,False,True,False
4641-FROLU,1400,0,19.3,602.9,False,True,False,False,False,True
2862-JVEOY,2130,0,19.15,124.4,True,False,False,False,False,True
2969-QWUBZ,2252,0,51.4,96.8,False,False,False,False,True,False
9822-BIIGN,700,0,71.85,3827.9,False,False,False,False,True,False
2077-MPJQO,2099,0,75.4,533.05,False,False,True,False,True,False
1534-OULXE,457,0,49.7,2961.4,True,False,True,False,False,False
7136-RVDTZ,151,1,45.25,3264.45,True,False,True,False,True,False
2971-SGAFL,1918,0,78.75,995.35,False,False,True,False,True,False
1480-IVEVR,1247,0,81.6,2815.25,True,False,True,False,False,False
2905-KFQUV,2252,0,70.4,154.8,False,False,True,True,False,False
4581-SSPWD,2191,1,75.8,246.3,False,False,True,False,True,False
3370-HXOPH,2222,0,76.1,257.6,False,False,False,False,True,False
9391-YZEJW,426,0,94.0,5757.2,True,False,True,False,False,False
9958-MEKUC,123,0,103.95,7517.7,False,True,False,True,False,False
0281-CNTZX,396,0,19.95,1234.8,False,True,True,False,False,False
6927-WTFIV,1643,1,71.3,1389.2,False,False,False,True,False,False
4118-CEVPF,1247,0,110.8,3836.3,True,False,True,False,False,False
3398-ZOUAA,1553,1,69.1,1474.75,False,False,True,False,True,False
9114-VEPUF,426,0,96.1,6001.45,True,False,False,False,True,False
7876-BEUTG,1857,0,48.8,720.1,False,False,True,False,False,True
2338-BQEZT,638,0,50.55,2832.75,False,False,True,True,False,False
9873-MNDKV,1977,0,44.65,472.25,False,False,True,False,False,True
0378-NHQXU,1704,1,88.25,1460.65,False,False,False,False,True,False
8241-JUIQO,457,0,19.45,1336.35,True,False,False,False,False,False
2194-IIQOF,151,0,89.3,6388.65,False,True,False,True,False,False
4512-ZUIYL,2191,1,70.0,153.05,False,False,False,False,False,False
9631-RXVJM,1247,0,19.25,677.9,False,True,False,False,False,True
9584-EXCDZ,1796,0,70.5,1165.6,False,False,False,False,False,False
7969-AULMZ,1612,1,97.35,2119.5,False,False,True,False,True,False
5093-FEGLU,882,0,19.65,921.55,False,True,False,False,False,False
2621-UDNLU,2222,0,20.85,72.0,False,False,False,False,False,True
7526-IVLYU,2222,0,19.65,68.35,False,False,True,False,False,True
2428-HYUNX,974,0,19.35,847.25,False,True,True,True,False,False
9214-EKVXR,2283,0,44.0,44.0,False,False,True,False,False,True
3410-MHHUM,974,0,94.4,4295.35,True,False,False,False,True,False
0568-ONFPC,2099,1,25.9,135.0,False,False,True,False,False,False
0733-VUNUW,1461,1,55.65,1400.55,False,False,True,False,False,False
4550-EVXNY,2252,1,69.65,69.65,False,False,True,False,True,False
2122-YWVYA,1765,0,75.4,1380.4,False,False,True,False,True,False
2968-SSGAA,1918,1,100.6,1060.2,False,False,True,False,True,False
2296-DKZFP,335,0,71.0,4386.2,False,True,False,False,False,False
4844-JJWUY,2222,1,86.0,86.0,False,False,True,False,True,False
6777-TGHTM,577,1,106.95,5785.5,True,False,True,True,False,False
8909-BOLNL,2222,0,21.2,52.05,True,False,False,False,False,True
6603-YRDCJ,1308,0,61.05,2018.4,False,True,True,False,False,True
3538-WZPHD,2161,1,29.6,79.45,False,False,True,False,True,False
3229-USWAR,1278,0,79.95,2727.3,True,False,True,False,False,False
2138-VFAPZ,1887,0,19.7,263.65,False,True,True,False,False,True
6131-JLWZM,1918,0,20.3,275.4,False,False,True,False,False,True
4785-QRJHC,882,1,59.9,2816.65,True,False,True,False,False,False
0269-XFESX,1612,0,24.35,538.5,True,False,False,False,False,True
1709-EJDOX,882,0,19.75,948.9,False,True,False,False,False,True
4316-XCSLJ,1796,0,50.3,846.8,False,False,True,False,False,True
8610-WFCJF,761,1,95.6,4783.5,False,False,True,False,True,False
9693-XMUOB,516,0,50.25,2997.45,False,False,True,False,True,False
0383-CLDDA,212,0,85.35,5897.4,False,True,True,True,False,False
4905-JEFDW,1949,1,41.6,470.6,True,False,True,False,True,False
2709-UQGNP,2008,0,51.65,524.5,False,False,True,False,False,True
3549-ZTMNH,1949,0,24.0,269.65,False,True,True,False,False,False
7881-INRLC,822,1,100.85,4740.0,False,False,True,True,False,False
8033-ATFAS,1127,0,59.85,2341.5,False,False,True,False,False,True
1635-NZATJ,151,0,25.45,1789.65,False,True,False,True,False,False
0562-HKHML,151,0,23.9,1626.4,False,True,False,True,False,False
8277-RVRSV,1308,0,24.15,800.3,True,False,False,True,False,False
9943-VSZUV,273,0,75.7,5060.85,False,False,True,False,False,True
0117-LFRMW,1066,1,40.2,1448.8,False,False,False,False,False,False
6172-FECYY,761,1,84.5,4254.85,False,False,False,False,True,False
7054-ENNGU,2038,0,50.85,466.6,False,False,False,False,False,True
1455-HFBXA,730,0,91.6,4627.8,False,True,True,True,False,False
9402-CXWPL,182,0,98.9,6838.6,True,False,False,False,True,False
1628-BIZYP,2283,0,85.0,85.0,False,False,True,False,True,False
1965-AKTSX,1857,1,78.95,1101.85,False,False,True,False,True,False
0082-LDZUE,2283,0,44.3,44.3,False,False,True,False,False,True
4786-UKSNZ,2252,1,20.2,20.2,False,False,False,False,False,True
5343-SGUBI,730,0,80.2,4297.6,True,False,True,False,False,True
0856-NAOES,2130,0,60.9,414.1,False,False,False,False,False,True
1976-AZZPJ,2099,0,34.2,256.6,False,False,False,False,False,True
7248-VZQLC,761,1,85.2,3969.35,False,False,True,False,False,False
6156-UZDLF,1522,0,87.15,2274.1,True,False,True,True,False,False
3099-OONVS,1553,0,54.3,1296.8,False,False,False,False,True,False
9500-WBGRP,212,0,19.1,1268.85,False,True,True,False,False,True
5183-KLYEM,123,0,112.75,8192.6,False,True,True,True,False,False
5144-PQCDZ,2191,0,19.95,59.25,False,False,True,False,False,True
8514-VZHEB,516,0,19.5,1147.85,False,True,False,False,False,True
6625-IUTTT,273,0,65.55,4361.55,False,True,False,False,False,False
9355-NPPFS,1522,0,78.8,2006.1,False,False,True,False,True,False
0068-FIGTF,1492,0,78.2,2078.95,True,False,False,False,False,True
5965-GGPRW,123,0,105.25,7609.75,False,True,False,False,False,False
8035-PWSEV,2130,0,89.25,487.05,False,False,True,False,True,False
2236-HILPA,426,0,20.65,1218.45,False,True,False,True,False,False
1840-BIUOG,1704,0,68.7,1416.2,True,False,True,False,True,False
1356-MKYSK,2130,0,78.65,483.3,False,False,False,True,False,False
6080-LNESI,761,0,24.75,1234.6,False,True,False,False,False,True
1830-IPXVJ,457,0,19.75,1311.6,False,True,False,True,False,False
5828-DWPIL,426,0,89.1,5618.3,False,False,True,False,True,False
8398-TBIYD,123,0,84.7,6185.15,False,True,True,False,False,False
0011-IGKFF,1887,1,98.0,1237.85,False,False,True,False,True,False
4192-GORJT,2130,1,94.45,498.1,False,False,True,False,True,False
6496-SLWHQ,2191,1,105.0,294.45,False,False,True,False,True,False
9912-GVSEQ,1431,1,93.85,2381.55,False,False,True,False,True,False
2931-FSOHN,1918,0,59.9,788.35,False,False,True,False,True,False
9418-RUKPH,1157,0,19.95,756.4,False,True,True,False,False,True
5383-MMTWC,2008,1,84.0,613.4,False,False,True,False,True,False
9971-ZWPBF,1278,0,108.9,3625.2,False,False,True,False,True,False
4712-AUQZO,1765,0,33.6,550.35,False,False,False,False,False,True
9711-FJTBX,608,0,85.85,4793.8,True,False,True,False,False,True
2908-ZTPNF,1219,0,34.85,1267.2,False,False,True,False,False,False
7240-ETPTR,1949,1,48.75,442.2,False,False,True,False,True,False
2202-CUYXZ,2191,1,84.85,84.85,False,False,True,False,True,False
5995-OIGLP,1918,1,56.65,654.85,False,False,False,False,False,True
8421-WZOOW,577,0,95.3,5567.45,False,False,True,True,False,False
