customer_id,senior_citizen,gender_Male,partner_Yes,dependents_Yes
9229-RQABD,False,True,False,False
8313-KTIHG,False,True,False,False
5320-BRKGK,False,False,True,True
6284-KMNUF,False,False,True,False
9689-PTNPG,False,True,False,False
9465-RWMXL,False,True,True,False
6229-UOLQL,False,True,True,True
2362-IBOOY,False,True,False,False
3137-LUPIX,False,False,False,False
0843-WTBXE,False,True,False,False
6143-JQKEA,False,True,False,False
8676-OOQEJ,False,True,False,False
5515-IDEJJ,False,True,True,True
9701-CDXHR,False,False,True,False
7450-NWRTR,True,True,False,False
8124-NZVGJ,False,False,False,False
2162-FRZAA,False,True,True,True
5376-DEQCP,False,False,False,False
5118-MUEYH,False,False,True,False
9095-HFAFX,False,False,False,False
5627-TVBPP,False,False,False,True
2379-ENZGV,False,True,False,False
3936-QQFLL,False,True,False,False
2589-AYCRP,False,False,False,False
4067-HLYQI,False,False,False,False
5124-EOGYE,False,True,False,False
5057-RKGLH,False,False,True,True
0292-WEGCH,False,False,True,True
8910-ICHIU,False,False,False,False
4097-YODCF,False,True,False,True
9715-WZCLW,False,True,True,True
9786-YWNHU,False,False,True,True
6407-GSJNL,False,False,False,False
6005-OBZPH,True,False,False,False
4049-ZPALD,False,False,True,False
7932-WPTDS,True,False,True,False
3733-UOCWF,True,True,True,False
6833-JMZYP,False,False,False,False
2722-VOJQL,False,True,False,False
1310-QRITU,False,False,False,False
8961-QDZZJ,False,False,True,True
9715-SBVSU,False,True,True,True
8490-BXHEO,True,True,False,False
7173-TETGO,True,False,True,False
7929-SKFGK,False,True,True,False
2300-RQGOI,False,False,False,False
3563-SVYLG,False,True,True,True
5228-EXCET,False,True,False,False
6435-VWCCY,True,True,True,False
4998-IKFSE,False,False,False,False
8630-QSGXK,False,True,True,False
2455-USLMV,False,False,False,False
7394-FKDNK,False,False,True,False
9488-FVZCC,False,False,True,True
6331-LWDTQ,False,True,False,False
5995-WWKKG,False,False,False,False
1597-FZREH,False,False,False,False
7879-CGSFV,False,True,False,False
9921-EZKBY,False,True,False,True
7432-FFVAR,False,False,True,True
7246-ZGQDF,False,False,False,True
7000-WCEVQ,True,False,False,False
0727-IWKVK,False,True,True,False
5959-BELXA,True,True,False,False
4456-RHSNB,False,False,True,True
3512-IZIKN,False,False,True,False
2481-SBOYW,False,False,False,True
7109-MFBYV,False,True,False,False
1833-TCXKK,False,True,True,False
1832-PEUTS,False,True,True,True
6141-OOXUQ,False,True,False,False
8660-BUETV,False,False,False,False
0580-PIQHM,False,False,True,True
5696-CEIQJ,False,True,True,True
7503-ZGUZJ,False,True,False,False
1696-HXOWK,False,False,True,False
3026-ATZYV,False,False,True,True
4012-YCFAI,False,True,True,False
2506-TNFCO,True,False,True,False
9970-QBCDA,False,False,False,False
8718-PTMEZ,False,False,False,False
9496-IVVRP,False,False,True,True
2207-OBZNX,False,True,False,False
2657-VPXTA,False,False,True,True
6551-VLJMV,False,True,True,False
1221-GHZEP,False,False,False,False
9289-LBQVU,False,True,True,False
6142-VSJQO,False,False,True,True
3458-IDMFK,False,True,False,False
6933-FHBZC,False,False,False,False
0221-NAUXK,False,True,False,True
9770-KXGQU,False,False,False,False
6437-UKHMV,False,False,False,False
6538-POCHL,False,True,False,False
6726-NNFWD,True,False,True,False
3002-WQZWT,False,False,False,False
4277-UDIEF,False,True,True,True
1208-NBVFH,False,True,True,True
4912-PIGUY,False,False,False,False
1114-CENIM,False,True,False,True
6060-DRTNL,True,False,False,False
2725-TTRIQ,False,False,True,True
3374-TTZTK,False,True,True,False
8990-ZXLSU,False,False,False,False
2275-RBYQS,False,False,False,False
8473-VUVJN,True,True,False,False
6289-CPNLD,False,True,True,True
5536-SLHPM,False,False,True,False
4419-UJMUS,False,True,True,True
7794-JASDG,False,True,False,False
7609-YBPXG,False,True,False,False
5519-TEEUH,False,True,False,True
7856-GANIL,True,True,True,False
0804-XBFBV,False,False,False,True
2676-OXPPQ,False,True,False,False
3703-TTEPD,False,True,False,False
2799-TSLAG,False,False,True,True
0196-VULGZ,True,False,True,False
8837-VVWLQ,False,False,False,False
2696-NARTR,False,True,False,False
2208-NKVVH,False,True,True,True
7614-QVWQL,False,True,True,True
1976-CFOCS,True,False,True,False
4631-OACRM,True,True,False,False
7139-JZFVG,False,True,True,True
4987-GQWPO,False,True,False,False
3755-JBMNH,True,True,True,False
1757-TCATG,False,True,True,True
6345-ULYRW,True,True,True,False
4776-XSKYQ,False,False,True,True
8048-DSDFQ,False,True,False,False
5753-QQWPW,False,False,False,False
6010-DDPPW,False,True,True,False
1809-DMJHQ,False,False,False,True
6693-FRIRW,False,True,False,False
6586-MYGKD,False,True,True,False
3173-NVMPX,False,False,True,True
0248-PGHBZ,True,False,False,False
0623-GDISB,False,False,False,False
2892-GESUL,False,False,True,True
6923-EFPNL,False,True,False,False
7472-EQOAV,True,True,True,True
9574-RKJIF,False,True,True,True
2043-WVTQJ,False,True,True,False
8034-RYTVV,False,False,False,False
3863-QSTYI,False,True,False,False
2619-WFQWU,False,False,False,False
5044-LRQAQ,False,False,True,False
1716-LSAMB,False,True,True,True
1333-PBMXB,False,False,True,True
6546-OPBBH,False,True,True,True
5985-BEHZK,True,False,True,False
9127-QRZMH,False,True,True,False
5919-VCZYM,False,True,False,False
9644-KVCNC,False,False,False,False
2137-DQMEV,False,True,True,True
8174-LNWMW,False,False,False,False
9279-CJEOJ,True,False,False,False
7964-VEXDG,False,True,False,True
2404-JIBFC,False,False,True,True
0778-NELLA,False,True,False,False
8029-XYPWT,True,True,True,False
4614-NUVZD,False,False,False,False
4632-PAOYU,False,True,True,True
3803-KMQFW,False,False,True,True
6804-GDMOI,False,False,False,False
2990-OGYTD,False,False,True,False
6646-JPPHA,True,False,False,False
9572-MTILT,False,True,True,False
7658-UYUQS,True,True,True,False
7880-XSOJX,False,True,False,False
9611-CTWIH,False,False,False,False
4589-IUAJB,False,True,True,False
0329-GTIAJ,False,False,False,False
8746-BFOAJ,True,True,False,False
8457-XIGKN,False,True,False,False
6072-NUQCB,False,True,True,True
6629-CZTTH,False,True,False,False
8838-GPHZP,False,False,False,False
8750-QWZAJ,False,False,True,True
5364-EVNIB,False,True,False,False
6918-UMQCG,False,False,False,False
0675-NCDYU,False,False,True,True
6339-DKLMK,False,False,False,False
1346-PJWTK,False,True,True,False
5088-QZLRL,False,True,False,False
8023-QHAIO,True,False,True,False
4397-FRLTA,False,False,False,False
3057-VJJQE,False,True,False,False
5087-SUURX,False,False,True,False
2302-OUZXB,False,True,True,False
8133-ANHHJ,True,False,False,False
2270-CHBFN,False,False,True,False
0013-EXCHZ,True,False,True,False
5982-FPVQN,False,False,True,True
9107-UKCKY,False,True,True,False
4654-ULTTN,False,True,True,False
5550-VFRLC,True,False,False,False
5546-BYZSM,False,False,False,False
1492-KGETH,False,True,True,True
4929-BSTRX,False,False,False,False
4163-HFTUK,False,True,False,False
8215-NGSPE,False,False,True,True
2225-ZRGSG,False,False,True,True
8859-YSTWS,False,True,False,False
5271-YNWVR,False,True,True,True
7601-DHFWZ,False,False,False,False
2657-ALMWY,True,False,True,False
6330-JKLPC,False,True,True,False
4667-OHGKG,False,True,False,False
1998-VHJHK,False,False,False,False
1707-HABPF,True,False,False,False
1660-HSOOQ,False,True,False,False
7253-UVNDW,False,False,False,False
0487-VVUVK,False,True,True,True
7228-OMTPN,False,True,False,False
5063-IUOKK,False,True,False,False
4508-OEBEY,False,True,True,False
0027-KWYKW,False,False,True,True
2308-STERM,False,False,False,False
5982-XMDEX,False,False,False,False
6284-AHOOQ,True,True,False,False
6051-PTVNS,False,False,True,True
2344-JMOGN,False,True,True,False
3799-ISUZQ,False,True,True,True
2877-VDUER,False,False,True,True
9152-AMKAK,False,True,False,False
1794-HBQTJ,False,False,False,False
9432-VOFYX,False,True,False,False
8049-WJCLQ,False,True,True,True
6586-PSJOX,False,True,False,True
2460-FPSYH,True,False,False,False
9705-ZJBCG,False,False,True,True
4818-DRBQT,False,True,True,False
1320-HTRDR,False,False,False,False
6847-KJLTS,True,False,True,False
9670-BPNXF,False,False,False,False
3913-FCUUW,False,False,True,True
3301-VKTGC,False,True,True,True
1493-AMTIE,False,True,False,False
9555-SAHUZ,False,False,True,True
0816-TSPHQ,False,True,False,False
9932-WBWIK,False,True,False,False
4619-EVPHY,True,False,True,False
5286-YHCVC,False,True,True,False
6424-ELEYH,False,False,True,False
4391-RESHN,False,True,False,False
9115-YQHGA,False,True,False,False
4462-CYWMH,True,True,True,False
8963-MQVYN,False,False,False,True
2458-EOMRE,False,False,False,False
9334-GWGOW,True,True,True,False
6821-BUXUX,False,False,False,False
5028-HTLJB,True,True,False,False
9801-GDWGV,False,False,False,False
6542-LWGXJ,False,True,True,False
5567-GZKQY,False,True,False,False
1222-LRYKO,False,True,False,True
2320-JRSDE,False,False,True,True
2087-QAREY,False,False,True,False
0601-WZHJF,False,True,True,False
4423-JWZJN,False,True,True,True
5143-WMWOG,False,True,False,False
6490-FGZAT,False,True,False,False
5393-RXQSZ,False,True,False,False
7452-FOLON,False,True,False,True
2320-TZRRH,False,False,False,False
0231-LXVAP,False,True,False,False
9444-JTXHZ,False,True,True,False
4942-VZZOM,False,True,True,False
5510-BOIUJ,False,True,False,True
7502-BNYGS,False,False,True,False
4291-HYEBC,True,False,True,True
6147-CBCRA,False,False,True,False
6047-SUHPR,False,True,True,True
4471-KXAUH,False,False,True,False
9752-ZNQUT,False,False,False,False
7638-QVMVY,False,False,False,False
1576-PFZIW,True,True,True,False
5666-MBJPT,False,True,False,False
7312-XSBAT,False,True,False,False
3096-GKWEB,False,True,True,False
2371-JQHZZ,False,True,True,False
0674-GCDXG,False,True,False,False
1121-QSIVB,False,False,False,True
4396-KLSEH,False,True,False,False
3244-DCJWY,False,False,False,False
2824-MYYBN,False,False,True,True
0875-CABNR,True,False,False,False
6345-HOVES,False,True,False,False
8318-LCNBW,False,True,True,False
6469-QJKZW,False,False,True,False
0147-ESWWR,True,False,True,False
1217-VASWC,True,True,True,False
7812-FZHPE,False,False,True,True
6370-ZVHDV,False,False,True,False
5915-DGNVC,False,False,True,False
6260-XLACS,False,True,False,False
3566-CAAYU,False,False,True,True
4983-CCWMC,False,True,False,False
9103-CXVOK,False,True,True,True
2896-TBNBE,False,True,True,False
4797-AXPXK,False,False,False,True
5229-PRWKT,False,True,False,False
6982-UQZLY,True,False,True,False
2522-WLNSF,True,False,True,False
3841-CONLJ,False,False,True,False
5057-LCOUI,False,False,False,False
0193-ESZXP,True,False,True,False
4475-NVTLU,False,True,True,True
4369-HTUIF,True,True,False,False
9386-LDCZR,False,True,False,False
9585-KKMFD,False,True,True,True
5399-ZIMKF,False,True,False,False
0336-KXKFK,False,True,False,False
5619-XZZKR,False,True,False,False
3948-FVVRP,False,True,True,True
5327-XOKKY,True,True,True,False
0983-TATYJ,False,False,True,False
1813-JYWTO,False,False,True,False
0156-FVPTA,False,True,True,False
1984-FCOWB,False,False,True,False
0654-HMSHN,False,True,True,True
6719-OXYBR,False,True,False,False
3312-ZWLGF,True,True,True,False
6476-YHMGA,False,False,True,True
5287-QWLKY,True,True,True,True
0795-XCCTE,True,True,False,False
0168-XZKBB,False,False,True,False
3785-NRHYR,False,True,False,False
5196-SGOAK,False,False,False,False
4537-DKTAL,False,False,False,False
7072-MBHEV,True,False,True,True
5602-BVFMK,False,False,False,False
6297-NOOPG,False,False,True,False
1891-UAWWU,True,False,True,False
8204-TIFGJ,False,False,False,False
8050-DVOJX,True,True,False,False
6108-OQZDQ,False,False,True,True
0363-QJVFX,False,True,False,False
8903-XEBGX,False,True,False,True
8169-SAEJD,True,True,True,False
9840-DVNDC,False,True,False,False
1089-XZWHH,False,False,True,True
2325-WINES,False,False,False,False
6064-ZATLR,False,False,False,False
3096-JRDSO,True,False,True,False
7824-PANSQ,False,True,False,False
8042-JVNFH,False,True,False,False
9648-BCHKM,False,False,True,True
2888-ADFAO,False,False,True,True
8707-HOEDG,False,False,True,True
3374-LXDEV,False,False,False,False
4072-IPYLT,False,False,True,True
7167-PCEYD,False,True,False,False
4936-YPJNK,False,False,False,False
1580-BMCMR,True,True,False,False
4817-KEQSP,False,False,True,True
6408-WHTEF,False,True,True,True
9251-AWQGT,False,False,True,True
8749-CLJXC,False,True,False,False
7989-VCQOH,False,True,True,True
5049-GLYVG,False,True,False,False
4199-QHJNM,True,True,True,False
8882-TLVRW,False,True,True,True
5883-GTGVD,False,True,False,False
5135-GRQJV,True,True,True,False
2384-OVPSA,True,False,False,False
1371-WEPDS,True,True,True,False
3580-GICBM,False,False,True,True
4817-QRJSX,False,False,False,False
9730-DRTMJ,False,True,True,False
4686-UXDML,False,False,False,False
3349-ANQNH,True,False,False,False
2398-YPMUR,True,False,True,False
0932-YIXYU,False,False,False,False
7480-SPLEF,False,True,True,True
7636-XUHWW,False,True,False,False
1431-CYWMH,False,False,True,True
5937-EORGB,True,True,True,False
6349-JDHQP,False,False,False,False
5539-HIVAK,True,False,True,False
5847-MXBEO,False,True,False,False
9985-MWVIX,False,False,False,False
4583-PARNH,True,True,True,False
1116-FRYVH,False,False,True,True
1421-HCERK,True,True,True,False
9633-XQABV,False,False,False,False
0716-BQNDX,True,True,False,False
1265-XTECC,True,False,True,False
1183-CANVH,False,False,True,False
1972-XMUWV,False,False,True,False
8679-LZBMD,False,True,True,False
3407-JMJQQ,False,False,True,True
6252-DFGTK,False,False,True,False
1539-LNKHM,False,False,False,False
8645-KOMJQ,False,True,True,True
0289-IVARM,False,False,False,False
9761-XUJWD,False,True,False,False
4057-FKCZK,False,True,True,True
4291-TPNFG,False,True,True,False
6087-YPWHO,False,True,True,False
3090-QFUVD,False,False,False,False
2237-ZFSMY,False,False,False,False
1722-LDZJS,False,True,True,True
1818-ESQMW,False,False,False,False
4871-JTKJF,True,False,False,False
1415-YFWLT,True,False,False,False
7401-RUBNK,False,False,True,False
0506-YLVKJ,False,True,True,True
8661-BOYNW,False,False,True,False
6711-VTNRE,False,False,False,False
4815-GBTCD,False,False,True,False
2805-AUFQN,False,False,False,False
0980-PVMRC,False,False,True,True
7233-DRTRF,False,True,True,False
3500-RMZLT,True,False,False,False
3873-NFTGI,False,True,False,False
1162-ECVII,True,True,True,False
7048-GXDAY,False,True,False,False
8571-ZCMCX,False,False,True,True
1169-WCVAK,False,True,True,False
4548-SDBKE,False,False,False,False
8066-POXGX,False,False,False,False
7129-CAKJW,False,False,False,False
8695-ARGXZ,True,True,True,False
3570-YUEKJ,False,False,False,False
4143-OOBWZ,False,True,True,False
1555-HAPSU,False,False,True,True
1697-NVVGY,True,True,True,False
7854-EKTJL,False,False,False,True
8464-EETCQ,False,True,False,False
2419-FSORS,False,True,True,False
8132-YPVBX,False,False,False,False
9102-IAYHT,False,False,True,True
6754-LZUKA,False,True,True,False
3422-LYEPQ,False,True,True,True
8099-MZPUJ,False,True,True,True
0787-LHDYT,False,True,False,False
2642-DTVCO,True,True,False,False
0374-IOEGQ,False,False,False,False
4361-JEIVL,False,True,False,True
3197-NNYNB,False,True,False,False
3396-DKDEL,False,False,True,True
1752-OZXFY,False,True,True,False
9066-QRSDU,False,False,True,False
9112-WSNPU,True,False,False,False
9867-NNXLC,False,False,False,False
5321-NTRKC,False,True,True,True
1363-TXLSL,True,True,True,False
9507-EXLTT,False,False,True,False
3161-GETRM,False,True,True,True
0402-OAMEN,False,False,True,True
6933-VLYFX,False,True,True,True
6754-WKSHP,False,True,False,True
9846-GKXAS,False,False,False,False
6017-PPLPX,False,True,True,True
4976-LNFVV,True,True,True,False
5055-MGMGF,False,False,True,False
4641-FROLU,False,False,True,True
2862-JVEOY,False,True,False,False
2969-QWUBZ,False,False,False,False
9822-BIIGN,False,True,True,True
2077-MPJQO,True,True,True,False
1534-OULXE,False,False,True,True
7136-RVDTZ,True,True,False,False
2971-SGAFL,False,False,False,False
1480-IVEVR,True,True,True,False
2905-KFQUV,False,False,True,False
4581-SSPWD,False,False,False,False
3370-HXOPH,False,False,False,False
9391-YZEJW,False,False,False,False
9958-MEKUC,False,True,True,True
0281-CNTZX,False,True,True,False
6927-WTFIV,True,True,False,False
4118-CEVPF,True,False,False,False
3398-ZOUAA,True,True,True,False
9114-VEPUF,False,True,True,False
7876-BEUTG,False,False,False,False
2338-BQEZT,False,False,False,False
9873-MNDKV,False,False,False,False
0378-NHQXU,False,False,True,True
8241-JUIQO,False,False,False,False
2194-IIQOF,False,False,True,False
4512-ZUIYL,False,False,False,False
9631-RXVJM,False,True,False,False
9584-EXCDZ,False,False,False,False
7969-AULMZ,False,False,False,False
5093-FEGLU,False,False,True,False
2621-UDNLU,False,False,True,False
7526-IVLYU,False,True,False,False
2428-HYUNX,True,True,True,False
9214-EKVXR,False,False,False,False
3410-MHHUM,False,False,True,True
0568-ONFPC,False,True,True,True
0733-VUNUW,False,True,False,False
4550-EVXNY,False,False,False,True
2122-YWVYA,False,False,False,False
2968-SSGAA,False,False,False,False
2296-DKZFP,False,False,True,False
4844-JJWUY,True,False,False,False
6777-TGHTM,False,False,False,False
8909-BOLNL,False,True,False,False
6603-YRDCJ,False,True,True,False
3538-WZPHD,False,True,False,False
3229-USWAR,False,False,False,False
2138-VFAPZ,False,False,True,True
6131-JLWZM,False,False,False,False
4785-QRJHC,True,True,True,False
0269-XFESX,False,True,True,True
1709-EJDOX,False,False,True,True
4316-XCSLJ,False,True,False,True
8610-WFCJF,False,False,True,True
9693-XMUOB,True,True,True,False
0383-CLDDA,False,False,False,False
4905-JEFDW,False,True,False,False
2709-UQGNP,False,True,False,False
3549-ZTMNH,False,True,True,True
7881-INRLC,False,True,False,False
8033-ATFAS,False,False,True,True
1635-NZATJ,True,True,True,False
0562-HKHML,False,True,True,True
8277-RVRSV,False,False,True,True
9943-VSZUV,True,True,False,False
0117-LFRMW,False,True,True,True
6172-FECYY,False,True,True,True
7054-ENNGU,False,False,True,False
1455-HFBXA,False,True,True,False
9402-CXWPL,False,False,False,False
1628-BIZYP,False,True,False,False
1965-AKTSX,True,False,False,False
0082-LDZUE,False,True,False,False
4786-UKSNZ,False,True,False,False
5343-SGUBI,False,False,False,False
0856-NAOES,False,True,False,False
1976-AZZPJ,False,True,True,False
7248-VZQLC,True,False,False,False
6156-UZDLF,False,False,False,False
3099-OONVS,False,True,True,True
9500-WBGRP,False,True,False,False
5183-KLYEM,False,False,False,False
5144-PQCDZ,False,True,False,False
8514-VZHEB,False,True,True,True
6625-IUTTT,False,True,False,False
9355-NPPFS,True,False,False,False
0068-FIGTF,False,False,False,False
5965-GGPRW,False,True,True,True
8035-PWSEV,False,False,False,False
2236-HILPA,False,True,True,True
1840-BIUOG,False,True,False,False
1356-MKYSK,False,True,False,False
6080-LNESI,False,True,False,False
1830-IPXVJ,False,False,True,True
5828-DWPIL,True,True,True,False
8398-TBIYD,False,False,False,False
0011-IGKFF,True,True,True,False
4192-GORJT,False,True,True,False
6496-SLWHQ,True,True,False,False
9912-GVSEQ,True,False,True,False
2931-FSOHN,True,True,False,False
9418-RUKPH,False,False,True,True
5383-MMTWC,True,False,True,False
9971-ZWPBF,True,True,True,True
4712-AUQZO,False,True,False,False
9711-FJTBX,False,True,True,True
2908-ZTPNF,False,False,False,False
7240-ETPTR,False,False,True,False
2202-CUYXZ,False,True,False,False
5995-OIGLP,False,True,False,False
8421-WZOOW,True,False,True,True
6261-RCVNS,False,False,False,False
7951-QKZPL,False,False,True,True
1414-YADCW,False,True,True,False
8756-RDDLT,False,False,False,False
2862-PFNIK,False,True,False,True
5816-QVHRX,False,False,False,False
4430-YHXGG,False,False,False,True
6888-SBYAI,False,True,False,False
7395-XWZOY,False,True,False,False
7169-YWAMK,False,True,True,True
3640-PHQXK,False,False,False,False
6877-LGWXO,True,True,True,False
6859-RKMZJ,False,True,True,False
2729-VNVAP,False,False,True,True
2957-JIRMN,True,False,False,False
2049-BAFNW,False,False,False,False
3842-QTGDL,False,True,True,False
7163-OCEQI,False,True,True,True
9782-LGXMC,False,False,True,True
5975-BAICR,False,True,True,True
8019-ENHXU,False,True,True,False
5167-GBFRE,True,True,False,False
9033-EOXWV,False,False,False,False
4673-KKSLS,False,False,False,False
4853-OITSN,False,True,True,False
9800-OUIGR,False,True,True,True
1324-NLTJE,True,False,False,False
2324-EFHVG,False,True,False,False
7094-MSZAO,False,True,True,True
1522-VVDMG,False,True,True,True
6907-CQGPN,False,True,False,False
0780-XNZFN,False,True,False,False
0239-OXEXL,False,False,False,False
2675-IJRGJ,False,True,False,False
7049-GKVZY,False,False,False,False
8577-QSOCG,False,False,True,True
3721-CNZHX,False,True,False,False
0212-ISBBF,False,False,False,False
9185-TQCVP,False,True,True,False
3585-YNADK,False,False,True,False
5271-DBYSJ,True,True,False,False
1099-GODLO,False,False,True,True
6828-HMKWP,False,True,True,True
5567-WSELE,True,True,True,False
1472-TNCWL,False,True,False,True
8063-RJYNF,False,True,False,False
0687-ZVTHB,False,True,True,True
2080-GKCWQ,False,True,False,False
9661-ACXBS,False,False,False,False
2193-SFWQW,False,True,True,True
5656-JAMLX,False,True,False,False
3462-BJQQA,False,False,False,False
0442-TDYUO,False,True,True,False
6733-LRIZX,False,True,False,False
9503-XJUME,False,True,False,True
4367-NHWMM,False,False,False,False
3727-RJMEO,False,True,True,False
3779-OSWCF,False,False,True,False
6736-DHUQI,False,False,True,True
3915-ODIYG,True,True,False,False
1360-RCYRT,False,True,True,True
2724-FJDYW,False,True,False,True
4451-RWASJ,False,True,True,True
6646-VRFOL,True,True,True,False
3460-TJBWI,False,True,True,True
5917-HBSDW,False,False,True,True
5685-IIXLY,False,False,True,True
5671-UUNXD,True,False,True,False
0956-ACVZC,False,False,False,False
2325-NBPZG,False,False,False,False
4250-ZBWLV,False,True,False,False
4482-FTFFX,False,True,False,False
8859-DZTGQ,False,True,False,False
0440-MOGPM,False,False,False,False
0020-JDNXP,False,False,True,True
3752-CQSJI,False,False,True,True
5025-GOOKI,False,False,False,False
4698-KVLLG,True,False,False,False
5095-AESKG,False,False,True,False
2887-JPYLU,False,False,False,True
4770-QAZXN,False,False,False,False
4896-CPRPF,False,True,True,True
1871-MOWRM,False,True,True,False
9714-EDSUC,False,True,False,False
2027-OAQQC,False,False,False,False
0282-NVSJS,True,False,True,True
9090-SGQXL,True,True,True,False
6595-YGXIT,True,True,False,False
7353-YOWFP,False,False,False,False
9835-ZIITK,True,True,True,False
8008-ESFLK,False,False,True,False
7537-CBQUZ,True,True,False,False
1555-DJEQW,False,False,True,True
5649-TJHOV,True,True,True,False
0519-XUZJU,False,False,False,False
3363-EWLGO,False,False,False,False
4750-UKWJK,True,False,True,False
6338-AVWCY,False,True,False,False
1689-YQBYY,False,False,False,True
4487-ZYJZK,False,False,True,True
2959-FENLU,False,False,False,False
0708-LGSMF,False,True,True,False
9253-QXKBE,True,True,True,False
7634-HLQJR,False,False,True,True
0487-RPVUM,False,True,True,False
4079-ULGFR,False,True,False,False
2516-XSJKX,False,False,True,True
0057-QBUQH,False,False,False,True
9445-SZLCH,False,False,True,True
6599-SFQVE,False,False,False,False
8331-ZXFOE,False,False,False,False
4003-FUSHP,False,True,False,False
0356-ERHVT,False,True,True,False
7325-ENZFI,False,False,False,False
4884-ZTHVF,True,False,False,False
3920-HIHMQ,False,False,False,True
3055-OYMSE,True,False,False,False
0613-WUXUM,False,False,True,True
7568-PODML,False,True,False,False
4458-KVRBJ,False,True,False,False
5349-IECLD,False,True,False,False
1397-XKKWR,False,True,False,False
3945-GFWQL,False,False,False,True
8097-OMULG,False,True,True,True
6013-BHCAW,False,True,True,True
0401-WDBXM,False,True,True,True
3387-PLKUI,False,False,True,True
6096-EGVTU,False,False,True,True
3797-VTIDR,False,True,True,False
5081-NWSUP,False,False,False,False
2580-ATZSQ,False,False,True,True
8085-MSNLK,False,False,True,False
9691-HKOVS,False,False,True,False
9881-VCZEP,False,False,True,False
9526-BIHHD,False,True,False,False
8757-TFHHJ,False,True,False,False
4523-WXCEF,False,False,True,False
1468-DEFNC,True,True,True,True
5119-KEPFY,False,True,True,False
8364-TRMMK,False,False,False,False
0916-KNFAJ,False,True,True,False
8319-QBEHW,False,True,False,True
3063-QFSZL,False,False,False,False
8775-LHDJH,True,False,True,False
9625-QNLUX,False,True,True,True
3097-NQYSN,True,True,True,False
4024-CSNBY,False,False,True,False
7110-BDTWG,False,False,True,False
7493-GVFIO,False,True,False,False
0690-SRQID,False,True,False,False
9605-WGJVW,True,False,False,False
9114-DPSIA,False,True,True,True
4700-UBQMV,False,True,True,True
7711-GQBZC,False,False,True,True
3565-UNOCC,True,False,True,False
4627-MIHJH,True,False,False,False
9795-NREXC,False,False,True,False
8573-CGOCC,False,True,False,False
7356-AYNJP,False,False,False,False
9249-FXSCK,False,False,False,False
5493-SDRDQ,False,True,False,False
6286-SUUWT,False,True,False,False
4819-HJPIW,False,True,False,False
8654-DHAOW,False,False,False,False
5438-QMDDL,False,False,True,False
9812-GHVRI,False,False,False,False
5553-AOINX,True,False,True,True
1228-ZLNBX,False,True,False,False
4226-KKDON,False,True,False,False
3831-YCPUO,False,False,True,True
7445-WMRBW,False,False,False,False
3308-DGHKL,False,True,False,False
9924-JPRMC,False,True,False,False
0080-EMYVY,False,False,False,False
6218-KNUBD,False,True,False,False
7337-CINUD,False,False,True,True
7609-NRNCA,False,False,False,False
0623-EJQEG,False,True,False,False
7153-CHRBV,False,False,True,True
0871-URUWO,False,True,True,False
9190-MFJLN,True,True,False,False
6198-PNNSZ,False,False,True,False
3317-VLGQT,False,False,True,False
4132-POCZS,False,True,True,False
5614-DNZCE,False,False,False,False
1095-JUDTC,True,False,False,False
3896-RCYYE,False,False,False,False
9638-JIQYA,False,True,False,False
3258-SANFR,True,True,False,False
3726-TBHQT,False,True,True,True
3190-ITQXP,False,False,True,True
0870-VEMYL,False,False,False,False
4833-QTJNO,True,True,True,False
3039-MJSLN,False,True,False,True
0178-CIIKR,False,False,False,False
5385-SUIRI,True,True,True,False
3982-XWFZQ,False,False,True,False
5774-QPLTF,False,True,True,True
2322-VCZHZ,True,True,True,False
5010-IPEAQ,False,False,True,True
4009-ALQFH,False,False,False,False
6383-ZTSIW,True,False,True,False
8990-YOZLV,False,False,False,False
3069-SSVSN,False,False,False,False
5222-IMUKT,False,True,False,False
3627-FCRDW,False,False,False,False
7562-GSUHK,False,False,False,False
6685-XSHHU,False,True,True,True
8901-UPRHR,False,False,True,True
4903-UYAVB,False,True,True,False
0118-JPNOY,True,False,False,False
6776-TLWOI,False,True,False,False
3845-FXCYS,False,True,False,False
5857-XRECV,False,False,False,True
0725-CXOTM,False,False,False,False
4343-EJVQB,False,True,False,False
9000-PLFUZ,True,False,True,False
3427-GGZZI,False,False,True,False
7779-ORAEL,True,True,True,False
0644-OQMDK,True,True,False,False
4077-CROMM,False,False,True,True
3154-CFSZG,False,True,True,True
2868-MZAGQ,False,True,False,False
4847-QNOKA,False,False,False,False
2220-IAHLS,False,False,False,False
1658-XUHBX,True,False,True,True
6379-RXJRQ,False,True,True,False
2378-HTWFW,True,True,False,False
8650-RHRKE,False,True,False,False
4377-VDHYI,False,True,True,True
0475-RIJEP,False,True,False,False
1260-TTRXI,False,True,False,False
3719-TDVQB,True,False,True,False
6328-ZPBGN,True,False,False,False
0201-MIBOL,True,False,False,False
4937-QPZPO,False,True,True,True
2925-VDZHY,False,True,True,True
6981-TDRFT,False,True,True,True
3413-CSSTH,False,True,False,False
8033-VCZGH,False,True,True,False
4789-KWMXN,False,True,True,False
0224-NIJLP,False,True,True,True
7542-CYDDM,False,True,False,False
4718-WXBGI,False,True,True,True
2867-UIMSS,False,True,False,False
8495-PRWFH,True,False,False,False
0439-IFYUN,True,False,False,False
5716-LIBJC,False,False,False,True
2868-LLSKM,False,False,True,True
8111-RKSPX,False,True,False,False
